MEDV	Linear Regression	SVM	Fold	SVM (1)	Linear Regression (1)	CRIM	ZN	INDUS	CHAS	NOX	RM	AGE	DIS	RAD	TAX	PTRATIO	B	LSTAT
44.8	37.196666508604274	31.163100061685107	9	32.83966684452588	38.09384780556975	0.31533	0.0	6.2	0.0	0.504	8.266	78.3	2.8944	8.0	307.0	17.4	385.05	4.14
22.6	26.996255223338615	24.990475746779474	9	24.992424649958522	27.276804289183524	0.04684	0.0	3.41	0.0	0.489	6.417	66.1	3.0923	2.0	270.0	17.8	392.18	8.81
16.2	14.773796790222178	16.67482976479363	9	15.090153064706517	15.241357524598087	0.25915	0.0	21.89	0.0	0.624	5.693	96.0	1.7883	4.0	437.0	21.2	392.11	17.19
24.1	19.76747192227366	23.23274291019233	9	22.925873746816222	20.282455127696757	0.0795	60.0	1.69	0.0	0.411	6.579	35.9	10.7103	4.0	411.0	18.3	370.78	5.49
50.0	43.07110323979575	24.454522960988687	9	26.017944395764754	44.337043514757156	0.01501	90.0	1.21	1.0	0.401	7.923	24.8	5.885	1.0	198.0	13.6	395.52	3.16
20.9	20.753067928155453	20.567576334870015	9	20.032759624960416	20.493781791160366	0.12816	12.5	6.07	0.0	0.409	5.885	33.0	6.498	4.0	345.0	18.9	396.9	8.79
10.5	6.126231525295012	12.441489549597835	9	11.165010240068368	6.6824135449055575	24.3938	0.0	18.1	0.0	0.7	4.652	100.0	1.4672	24.0	666.0	20.2	396.9	28.28
45.4	37.847924505245096	31.798205623646247	9	33.76626114190513	38.72894604165073	0.03578	20.0	3.33	0.0	0.4429	7.82	64.5	4.6947	5.0	216.0	14.9	387.31	3.76
23.2	16.777868674455732	15.034984693446972	9	13.834002128970358	17.3383364554089	5.29305	0.0	18.1	0.0	0.7	6.051	82.5	2.1678	24.0	666.0	20.2	378.38	18.76
15.6	15.719742949490666	16.780363941471506	9	16.892659124442805	16.10884149867406	0.75026	0.0	8.14	0.0	0.538	5.924	94.1	4.3996	4.0	307.0	21.0	394.33	16.3
20.6	26.6473974429721	22.282779509987996	9	22.184646804304997	27.60025905202106	0.04294	28.0	15.04	0.0	0.464	6.249	77.3	3.615	4.0	270.0	18.2	396.9	10.59
13.3	19.386513307380092	14.975783110466814	9	13.980499242668504	20.02857326165359	9.82349	0.0	18.1	0.0	0.671	6.794	98.8	1.358	24.0	666.0	20.2	396.9	21.24
18.4	15.165835957657496	17.247277829986857	9	15.810201010162238	15.7778001605223	0.32982	0.0	21.89	0.0	0.624	5.822	95.4	2.4699	4.0	437.0	21.2	388.69	15.03
23.8	22.710057990979262	21.234645936558124	9	19.40452769379472	23.007366332790134	1.80028	0.0	19.58	0.0	0.605	5.877	79.2	2.4259	5.0	403.0	14.7	227.61	12.14
14.3	13.689896464912579	16.269021365774954	9	14.659752474426222	14.047233190889457	0.88125	0.0	21.89	0.0	0.624	5.637	94.7	1.9799	4.0	437.0	21.2	396.9	18.34
28.4	28.51648822191183	26.38670758357487	9	26.281228823695862	28.671681188143886	0.12204	0.0	2.89	0.0	0.445	6.625	57.8	3.4952	2.0	276.0	18.0	357.98	6.65
23.3	23.93778530125972	22.852131791349336	9	21.316146091817693	25.499941568127138	1.42502	0.0	19.58	0.0	0.871	6.51	100.0	1.7659	5.0	403.0	14.7	364.31	7.39
22.9	22.617267854444616	21.407150535230993	9	21.72413374251152	22.91930930304632	0.08829	12.5	7.87	0.0	0.524	6.012	66.6	5.5605	5.0	311.0	15.2	395.6	12.43
13.4	16.684445934230574	15.500332994246847	9	14.0155610409237	16.91443883431479	6.71772	0.0	18.1	0.0	0.713	6.749	92.6	2.3236	24.0	666.0	20.2	0.32	17.44
18.6	16.52312895422484	20.89342740820823	9	20.65630577281025	16.60339086391751	0.07244	60.0	1.69	0.0	0.411	5.884	18.5	10.7103	4.0	411.0	18.3	392.33	7.79
24.0	29.31111687282649	27.504623048558475	9	28.050668223255975	30.126669111635355	0.00632	18.0	2.31	0.0	0.538	6.575	65.2	4.09	1.0	296.0	15.3	396.9	4.98
20.4	22.80592261392638	21.75908657528385	9	21.239728355666262	23.01738146375024	0.35114	0.0	7.38	0.0	0.493	6.041	49.9	4.7211	5.0	287.0	19.6	396.9	7.7
36.4	31.919825717981688	29.492200667176483	9	29.467760675267915	32.33271105961072	0.08664	45.0	3.44	0.0	0.437	7.178	26.3	6.4798	5.0	398.0	15.2	390.49	2.87
21.5	24.068693717549188	21.354384560631406	9	21.121231911200276	24.70598494854024	0.11069	0.0	13.89	1.0	0.55	5.951	93.8	2.8893	5.0	276.0	16.4	396.9	17.92
22.8	28.209928750606448	23.066099399063944	9	22.852823231115117	29.005575870620827	0.76162	20.0	3.97	0.0	0.647	5.56	62.8	1.9865	5.0	264.0	13.0	392.4	10.45
20.1	20.325792209355647	22.43035314267281	9	22.308988993011877	20.487607618621887	0.01965	80.0	1.76	0.0	0.385	6.23	31.5	9.0892	1.0	241.0	18.2	341.6	12.93
37.2	32.68015911941367	29.123345537570696	9	29.37845477363082	33.184386171064915	0.0578	0.0	2.46	0.0	0.488	6.98	58.4	2.829	3.0	193.0	17.8	396.9	5.04
24.2	25.12477802549035	23.952292123809706	9	22.81998136896174	24.314317249725743	0.08826	0.0	10.81	0.0	0.413	6.417	6.6	5.2873	4.0	305.0	19.2	383.73	6.72
5.0	6.85814313724638	19.002349765240663	9	16.745756318352875	8.255865134394814	67.9208	0.0	18.1	0.0	0.693	5.683	100.0	1.4254	24.0	666.0	20.2	384.97	22.98
35.4	30.647963843053834	27.53757917181713	9	27.31254270464386	31.61634818414501	0.01311	90.0	1.22	0.0	0.403	7.249	21.9	8.6966	5.0	226.0	17.9	395.93	4.81
19.6	18.46103531862364	18.971304647416847	9	17.834500636504604	19.323065101756644	1.19294	0.0	21.89	0.0	0.624	6.326	97.7	2.271	4.0	437.0	21.2	396.9	12.26
34.9	29.348162556458	27.17681083732758	9	26.665942431683497	30.0652294783284	0.0315	95.0	1.47	0.0	0.403	6.975	15.3	7.6534	3.0	402.0	17.0	396.9	4.56
48.3	35.991240744645985	31.366868573126744	9	33.030093588687464	36.72286900465449	0.33147	0.0	6.2	0.0	0.507	8.247	70.4	3.6519	8.0	307.0	17.4	378.95	3.95
33.4	28.336900872697694	27.227964597434763	10	27.30932376375724	28.42972617814415	0.03237	0.0	2.18	0.0	0.458	6.998	45.8	6.0622	3.0	222.0	18.7	394.63	2.94
20.5	23.13825271638013	20.92470719274558	10	22.193083503158075	24.25431665732557	0.04337	21.0	5.64	0.0	0.439	6.115	63.0	6.8147	4.0	243.0	16.8	393.97	9.43
43.5	37.82643082289765	29.81517430077463	10	32.16297719742958	39.161972246330684	0.5405	20.0	3.97	0.0	0.575	7.47	52.6	2.872	5.0	264.0	13.0	390.3	3.16
26.7	33.5466341178798	25.319223813836484	10	25.435729160017907	33.089399176254936	0.35809	0.0	6.2	1.0	0.507	6.951	88.5	2.8617	8.0	307.0	17.4	391.7	9.71
24.1	25.049589384060496	23.274945731525992	10	22.555642810696565	24.453109805286314	0.07896	0.0	12.83	0.0	0.437	6.273	6.0	4.2515	5.0	398.0	18.7	394.92	6.78
20.6	16.72815623779474	21.52131365307999	10	21.073802440998712	17.23042932275086	0.10659	80.0	1.91	0.0	0.413	5.936	19.5	10.5857	4.0	334.0	22.0	376.04	5.57
13.3	16.1520822705388	13.343164384777438	10	11.86626255569612	16.175453674166253	6.39312	0.0	18.1	0.0	0.584	6.162	97.4	2.206	24.0	666.0	20.2	302.76	24.1
21.8	20.471306867912148	19.270019868687758	10	19.02855974064459	20.688164599476032	0.17331	0.0	9.69	0.0	0.585	5.707	54.0	2.3817	6.0	391.0	19.2	396.9	12.01
42.8	28.349131691191985	26.394006016714744	10	27.325873228955736	28.404339303248065	0.36894	22.0	5.86	0.0	0.431	8.259	8.4	8.9067	7.0	330.0	19.1	396.9	3.54
33.3	34.19562568849201	26.469999930843212	10	28.89523035373287	35.90852850095047	0.04011	80.0	1.52	0.0	0.404	7.287	34.1	7.309	2.0	329.0	12.6	396.9	4.08
16.2	15.259449092204562	16.44377144844196	10	15.090153064706517	15.241357524598087	0.25915	0.0	21.89	0.0	0.624	5.693	96.0	1.7883	4.0	437.0	21.2	392.11	17.19
15.0	25.75020826081286	17.98382710131232	10	17.470568761721314	25.124780691818163	19.6091	0.0	18.1	0.0	0.671	7.313	97.9	1.3163	24.0	666.0	20.2	396.9	13.44
24.4	23.140348864361545	21.933604285313944	10	22.271425043975526	23.432043778896904	0.22969	0.0	10.59	0.0	0.489	6.326	52.5	4.3549	4.0	277.0	18.6	394.87	10.97
11.8	4.993732946909674	17.314152034370004	10	15.26054720721103	8.47303868227792	2.77974	0.0	19.58	0.0	0.871	4.903	97.8	1.3459	5.0	403.0	14.7	396.9	29.29
18.6	15.405057592542082	21.197486896175025	10	20.65630577281025	16.60339086391751	0.07244	60.0	1.69	0.0	0.411	5.884	18.5	10.7103	4.0	411.0	18.3	392.33	7.79
20.1	18.92950699889483	22.026157729341286	10	22.308988993011877	20.487607618621887	0.01965	80.0	1.76	0.0	0.385	6.23	31.5	9.0892	1.0	241.0	18.2	341.6	12.93
27.5	20.32618294524572	14.190473777167675	10	13.20224514261483	19.992372407323966	14.4383	0.0	18.1	0.0	0.597	6.852	100.0	1.4655	24.0	666.0	20.2	179.36	19.78
21.9	37.93727894690653	22.40209455145494	10	22.623161454910203	36.34851040820949	3.47428	0.0	18.1	1.0	0.718	8.78	82.9	1.9047	24.0	666.0	20.2	354.55	5.29
22.8	26.152907261363765	23.788897101699803	10	24.15165762229387	26.276532296289083	0.10084	0.0	10.01	0.0	0.547	6.715	81.6	2.6775	6.0	432.0	17.8	395.59	10.16
27.5	16.48855141474909	19.92509156702316	10	19.642392571193692	16.37010937272815	4.55587	0.0	18.1	0.0	0.718	3.561	87.9	1.6132	24.0	666.0	20.2	354.7	7.12
20.3	22.206393023725788	20.348616876157088	10	20.282992037285755	21.898653991776673	0.08387	0.0	12.83	0.0	0.437	5.874	36.6	4.5026	5.0	398.0	18.7	396.06	9.1
22.2	21.88689934482523	22.521462969009686	10	22.192273614784163	22.188212786224167	0.05083	0.0	5.19	0.0	0.515	6.316	38.1	6.4584	5.0	224.0	20.2	389.71	5.68
21.7	20.867207066266253	20.12468757773712	10	19.881173291171635	20.48459426581489	0.10793	0.0	8.56	0.0	0.52	6.195	54.4	2.7778	5.0	384.0	20.9	393.49	13.0
19.9	18.87309340152831	16.19985778367065	10	15.635544750028048	19.22347641318848	3.83684	0.0	18.1	0.0	0.77	6.251	91.1	2.2955	24.0	666.0	20.2	350.65	14.19
13.8	8.107230714601307	17.179425677017786	10	15.585018595062389	11.538288396594346	2.37934	0.0	19.58	0.0	0.871	6.13	100.0	1.4191	5.0	403.0	14.7	172.91	27.8
12.3	12.881189150488616	12.392717799537662	10	11.008896264359246	13.39600568163858	7.99248	0.0	18.1	0.0	0.7	5.52	100.0	1.5331	24.0	666.0	20.2	396.9	24.56
48.5	41.444535166726524	27.39681554336562	10	30.96384760218229	42.52238170380291	0.0351	95.0	2.68	0.0	0.4161	7.853	33.2	5.118	4.0	224.0	14.7	392.78	3.81
17.8	5.892500142523829	17.03180956022539	10	14.994135128666228	9.339174181458965	2.33099	0.0	19.58	0.0	0.871	5.186	93.8	1.5296	5.0	403.0	14.7	356.99	28.32
22.2	22.96500464794409	22.15768155608329	10	23.01429972369159	24.135066046184956	0.1029	30.0	4.93	0.0	0.428	6.358	52.9	7.0355	6.0	300.0	16.6	372.75	11.22
17.2	13.412462096742662	18.303507195338316	10	18.601413799297195	14.234845795281874	0.06162	0.0	4.39	0.0	0.442	5.898	52.3	8.0136	3.0	352.0	18.8	364.61	12.67
28.4	28.752540909412055	25.887078108085856	10	26.281228823695862	28.671681188143886	0.12204	0.0	2.89	0.0	0.445	6.625	57.8	3.4952	2.0	276.0	18.0	357.98	6.65
32.2	30.05715863128472	25.93801768099602	10	28.011874358679293	31.497901624132865	0.00906	90.0	2.97	0.0	0.4	7.088	20.8	7.3073	1.0	285.0	15.3	394.72	7.85
17.6	16.0318778528978	17.18240489855896	10	17.80384414771396	16.92560585355055	0.20608	22.0	5.86	0.0	0.431	5.593	76.5	7.9549	7.0	330.0	19.1	372.49	12.5
23.2	26.34271943265473	23.09512563235366	10	23.60996368599024	27.314183047539068	0.03871	52.5	5.32	0.0	0.405	6.209	31.3	7.3172	6.0	293.0	16.6	396.9	7.14
36.0	35.07083117365948	27.011210077259175	10	29.424281730859995	36.970123293987704	0.66351	20.0	3.97	0.0	0.647	7.333	100.0	1.8946	5.0	264.0	13.0	383.29	7.79
31.6	32.332443098773425	24.672039714499665	10	27.05440441821828	34.029434777095446	0.01432	100.0	1.32	0.0	0.411	6.816	40.5	8.3248	5.0	256.0	15.1	392.9	3.95
23.1	23.838039225904566	22.338166008615026	10	22.801374411633756	24.243242867953924	0.40202	0.0	9.9	0.0	0.544	6.382	67.2	3.5325	4.0	304.0	18.4	395.21	10.36
21.0	23.197316269106263	20.95968220585811	10	20.9359979080175	23.303476174119236	0.08014	0.0	5.96	0.0	0.499	5.85	41.5	3.9342	5.0	279.0	19.2	396.9	8.77
21.7	23.094056419708515	20.867563737138838	10	21.437849773372893	23.827289717936036	0.08199	0.0	13.92	0.0	0.437	6.009	42.3	5.5027	4.0	289.0	16.0	396.9	10.4
29.8	25.91436964723293	20.74823531528687	10	20.217032983542076	25.21314734957648	4.64689	0.0	18.1	0.0	0.614	6.98	67.6	2.5329	24.0	666.0	20.2	374.68	11.66
20.6	22.17713429882262	21.56384729974345	10	21.266913934011477	22.368016077099547	0.03306	0.0	5.19	0.0	0.515	6.059	37.3	4.8122	5.0	224.0	20.2	396.14	8.51
20.9	20.15804504327835	21.48080263275336	10	21.873025885654332	21.77431457398308	0.03548	80.0	3.64	0.0	0.392	5.876	19.1	9.2203	1.0	315.0	16.4	395.18	9.25
28.5	34.36730936015652	26.026158140077904	10	27.01014068424055	34.341964168921635	0.03502	80.0	4.95	0.0	0.411	6.861	27.9	5.1167	4.0	245.0	19.2	396.9	3.33
23.8	24.988800067661074	23.34240762112976	10	23.3470193197013	24.904059994017896	0.1676	0.0	7.38	0.0	0.493	6.426	52.3	4.5404	5.0	287.0	19.6	396.9	7.2
12.7	18.373263542495568	14.341902087153398	10	13.296935989529064	18.329186974297862	13.3598	0.0	18.1	0.0	0.693	5.887	94.7	1.7821	24.0	666.0	20.2	396.9	16.35
10.4	14.507131468740411	20.012891811957008	10	18.793050774378447	13.751403194702569	88.9762	0.0	18.1	0.0	0.671	6.968	91.9	1.4165	24.0	666.0	20.2	396.9	17.21
8.5	16.54475586299398	13.497711325430423	10	12.370015030114095	16.744375437775673	7.67202	0.0	18.1	0.0	0.693	5.747	98.9	1.6334	24.0	666.0	20.2	393.1	19.92
13.6	12.992892502501821	17.874590252830394	10	15.558243381636554	12.583688936415584	0.10574	0.0	27.74	0.0	0.609	5.983	98.8	1.8681	4.0	711.0	20.1	390.11	18.07
8.8	2.93277786184899	13.838813679982842	10	11.317144659832133	3.9361014910091185	20.0849	0.0	18.1	0.0	0.7	4.368	91.2	1.4395	24.0	666.0	20.2	285.83	30.63
24.8	25.730990824511405	24.44505135071845	10	24.819603458778204	26.80003817558009	0.04297	52.5	5.32	0.0	0.405	6.565	22.9	7.3172	6.0	293.0	16.6	371.72	9.51
14.3	17.0982310947174	14.138375127804833	10	13.416869825186826	17.442491460520074	5.58107	0.0	18.1	0.0	0.713	6.436	87.9	2.3158	24.0	666.0	20.2	100.19	16.22
36.2	27.977476389924416	23.21763709595773	10	24.03646813151581	28.35284536376756	0.06888	0.0	2.46	0.0	0.488	6.144	62.2	2.5979	3.0	193.0	17.8	396.9	9.45
8.4	3.302972839171211	12.771280377848342	10	10.968903793534146	4.777792456159297	13.6781	0.0	18.1	0.0	0.74	5.935	87.9	1.8206	24.0	666.0	20.2	68.95	34.02
10.9	18.3890199653705	13.658377207104689	10	12.627611239052593	18.371616005667242	15.8744	0.0	18.1	0.0	0.671	6.545	99.1	1.5192	24.0	666.0	20.2	396.9	21.08
45.4	38.02991624630467	31.39342867846212	10	33.76626114190513	38.72894604165073	0.03578	20.0	3.33	0.0	0.4429	7.82	64.5	4.6947	5.0	216.0	14.9	387.31	3.76
21.2	20.62970301771955	20.09243367022513	10	20.39010965277262	20.59904501470346	0.05646	0.0	12.83	0.0	0.437	6.232	53.7	5.0141	5.0	398.0	18.7	386.4	12.34
19.3	16.516449905231426	19.66086251114831	10	19.825464724878202	16.885925923890508	0.37578	0.0	10.59	1.0	0.489	5.404	88.6	3.665	4.0	277.0	18.6	395.24	23.98
20.8	19.052456186465086	17.41863706638042	10	16.866760151151936	19.233975148685158	3.67822	0.0	18.1	0.0	0.77	5.362	96.2	2.1036	24.0	666.0	20.2	380.79	10.19
19.6	24.034574920025147	18.86310024034412	10	18.024458419068445	23.22147003992665	4.03841	0.0	18.1	0.0	0.532	6.229	90.7	3.0993	24.0	666.0	20.2	395.33	12.87
20.6	19.568251848737418	19.68573313696692	10	18.76077605202497	19.14055731231347	2.37857	0.0	18.1	0.0	0.583	5.871	41.9	3.724	24.0	666.0	20.2	370.73	13.34
23.4	23.583258421078163	22.68062274095917	10	21.995403031208014	23.213829779863865	0.19539	0.0	10.81	0.0	0.413	6.245	6.2	5.2873	4.0	305.0	19.2	377.17	7.54
13.5	12.910162863601713	14.007570841473921	10	13.407938697857643	13.493720228036473	8.20058	0.0	18.1	0.0	0.713	5.936	80.3	2.7792	24.0	666.0	20.2	3.5	16.94
11.9	8.9208230203926	15.143256337910984	10	13.082544722033518	9.217331507516484	20.7162	0.0	18.1	0.0	0.659	4.138	100.0	1.1781	24.0	666.0	20.2	370.22	23.34
14.5	18.487268598418815	17.195936335019038	10	18.0593222229911	18.69060264570078	1.35472	0.0	8.14	0.0	0.538	6.072	100.0	4.175	4.0	307.0	21.0	376.73	13.04
13.4	11.281202547083158	18.351784799774453	10	17.460858623738027	13.806085567773348	3.32105	0.0	19.58	1.0	0.871	5.403	100.0	1.3216	5.0	403.0	14.7	396.9	26.82
18.5	12.38267772075261	16.63212326852002	10	17.088918825359972	13.599592874707156	0.19133	22.0	5.86	0.0	0.431	5.605	70.2	7.9549	7.0	330.0	19.1	389.13	18.46
14.3	13.965226908546544	16.063841201919878	10	14.659752474426222	14.047233190889457	0.88125	0.0	21.89	0.0	0.624	5.637	94.7	1.9799	4.0	437.0	21.2	396.9	18.34
24.7	22.698190651353464	21.63145972400484	10	21.276137384552875	22.83462612074439	0.17505	0.0	5.96	0.0	0.499	5.966	30.2	3.8473	5.0	279.0	19.2	393.43	10.13
24.7	23.998507939522433	23.2683010654227	10	24.1941088356359	25.33415409300075	0.02055	85.0	0.74	0.0	0.41	6.383	35.7	9.1876	2.0	313.0	17.3	396.9	5.77
25.0	24.34583383393088	20.984255422290445	10	20.492752595065582	25.475193384536606	2.924	0.0	19.58	0.0	0.605	6.101	93.0	2.2834	5.0	403.0	14.7	240.16	9.81
18.5	19.6014996441732	17.52279626952094	10	18.43235220273189	19.95283483087673	0.28392	0.0	7.38	0.0	0.493	5.708	74.3	4.7211	5.0	287.0	19.6	391.13	11.74
46.0	39.72720338483607	26.91569718436599	10	28.013444035855308	39.73920432019529	0.06129	20.0	3.33	1.0	0.4429	7.645	49.7	5.2119	5.0	216.0	14.9	377.07	3.01
43.1	35.52551066495781	27.92883790581765	10	30.5107450973536	37.39208288464963	0.53412	20.0	3.97	0.0	0.647	7.52	89.4	2.1398	5.0	264.0	13.0	388.37	7.26
14.2	18.472349019358944	14.545423238290038	10	13.621244034057153	18.616701978108235	7.02259	0.0	18.1	0.0	0.718	6.006	95.3	1.8746	24.0	666.0	20.2	319.98	15.7
19.4	14.65274989184761	18.191981409795268	10	16.93655005861629	17.399701772240046	2.14918	0.0	19.58	0.0	0.871	5.709	98.5	1.6232	5.0	403.0	14.7	261.95	15.79
23.8	21.695162332873274	19.99248889098683	10	19.40452769379472	23.007366332790134	1.80028	0.0	19.58	0.0	0.605	5.877	79.2	2.4259	5.0	403.0	14.7	227.61	12.14
30.1	24.010674496563222	22.9127916204866	10	24.09440341437626	26.07882480467704	0.01709	90.0	2.02	0.0	0.41	6.728	36.1	12.1265	5.0	187.0	17.0	384.46	4.5
18.8	20.330611003635784	17.689797445292403	10	18.038049773396157	20.873619480376043	0.12329	0.0	10.01	0.0	0.547	5.913	92.9	2.3534	6.0	432.0	17.8	394.95	16.21
8.1	2.096464980322118	16.405140941320788	10	13.341233748001525	2.5287814164332474	0.20746	0.0	27.74	0.0	0.609	5.093	98.0	1.8226	4.0	711.0	20.1	318.43	29.68
20.0	19.353644133256047	19.480342623188594	10	19.78330538514478	20.091885012944356	0.18836	0.0	6.91	0.0	0.448	5.786	33.3	5.1004	3.0	233.0	17.9	396.9	14.15
13.8	17.237596781411828	14.789552633577735	10	13.281401454685474	16.994707649899144	8.05579	0.0	18.1	0.0	0.584	5.427	95.4	2.4298	24.0	666.0	20.2	352.58	18.14
19.4	20.239893090671412	17.831516737638637	10	18.2518160896126	20.02785799866603	0.26363	0.0	8.56	0.0	0.52	6.229	91.2	2.5451	5.0	384.0	20.9	391.23	15.55
8.3	13.320847954192132	13.094414215864804	10	11.379759020173113	13.467833486760355	24.8017	0.0	18.1	0.0	0.693	5.349	96.0	1.7028	24.0	666.0	20.2	396.9	19.77
25.0	29.226082898345084	23.69508568574749	10	23.63953880712238	29.161678155613014	0.02875	28.0	15.04	0.0	0.464	6.211	28.9	3.6659	4.0	270.0	18.2	396.33	6.21
21.7	18.569854909512014	19.948563645953556	10	20.55477933227017	20.359253272626503	0.09378	12.5	7.87	0.0	0.524	5.889	39.0	5.4509	5.0	311.0	15.2	390.5	15.71
18.4	18.76555912920961	15.199179773602037	10	14.554053346225867	19.026051311135966	5.66637	0.0	18.1	0.0	0.74	6.219	100.0	2.0048	24.0	666.0	20.2	395.69	16.59
20.0	22.5793869415457	19.601899303900908	10	20.11663982429146	22.79074451045311	0.09744	0.0	5.96	0.0	0.499	5.841	61.4	3.3779	5.0	279.0	19.2	377.56	11.41
44.8	38.327622457456194	31.1799383727609	10	32.83966684452588	38.09384780556975	0.31533	0.0	6.2	0.0	0.504	8.266	78.3	2.8944	8.0	307.0	17.4	385.05	4.14
37.9	34.52052309246483	28.2443575359731	10	29.406187701211472	34.57019317305176	0.09103	0.0	2.46	0.0	0.488	7.155	92.2	2.7006	3.0	193.0	17.8	394.12	4.82
50.0	40.84127816735482	23.80638988801539	10	25.03736658034762	40.42570856854228	1.51902	0.0	19.58	1.0	0.605	8.375	93.9	2.162	5.0	403.0	14.7	388.45	3.32
18.2	14.336065492201062	21.01079844641618	10	20.487042787322192	15.018294198326682	0.04301	80.0	1.91	0.0	0.413	5.663	21.9	10.5857	4.0	334.0	22.0	382.8	8.05
20.0	16.662384078391945	19.505114477250356	10	19.746940898237966	17.04529315194499	0.43571	0.0	10.59	1.0	0.489	5.344	100.0	3.875	4.0	277.0	18.6	396.9	23.09
5.0	5.838073945943094	13.925395671822034	10	11.773561511888659	6.4952424371309405	38.3518	0.0	18.1	0.0	0.693	5.453	100.0	1.4896	24.0	666.0	20.2	396.9	30.59
13.4	13.264187111403011	13.78777096142075	10	12.91458111981208	13.576320354320472	7.05042	0.0	18.1	0.0	0.614	6.103	85.1	2.0218	24.0	666.0	20.2	2.52	23.29
13.8	5.398337381162861	13.180472591211274	10	11.407614985742985	6.345285092075883	11.1081	0.0	18.1	0.0	0.668	4.906	100.0	1.1742	24.0	666.0	20.2	396.9	34.77
22.9	21.27128859187027	20.34660928724284	10	21.72413374251152	22.91930930304632	0.08829	12.5	7.87	0.0	0.524	6.012	66.6	5.5605	5.0	311.0	15.2	395.6	12.43
22.0	20.62424290414951	20.600968930537242	10	20.25191203213534	20.691959356939588	0.05789	12.5	6.07	0.0	0.409	5.878	21.4	6.498	4.0	345.0	18.9	396.21	8.1
16.8	20.229553487669712	18.36024769610714	10	18.576874899784407	20.60941440737961	0.22438	0.0	9.69	0.0	0.585	6.027	79.7	2.4982	6.0	391.0	19.2	396.9	14.33
50.0	39.59294874259332	30.025953433585588	10	32.24828964815493	39.3385646486485	0.52693	0.0	6.2	0.0	0.504	8.725	83.0	2.8944	8.0	307.0	17.4	382.0	4.63
26.4	22.91731668416238	18.627907819977146	10	20.208660662637215	23.754722132090986	0.08308	0.0	2.46	0.0	0.488	5.604	89.8	2.9879	3.0	193.0	17.8	391.0	13.98
50.0	42.61036249406242	27.334430532408305	10	31.02322535892907	43.609848708902305	0.02009	95.0	2.68	0.0	0.4161	8.034	31.9	5.118	4.0	224.0	14.7	390.55	2.88
18.9	24.2735619336281	20.298281538918943	10	20.961015303816275	24.365761275640004	0.06417	0.0	5.96	0.0	0.499	5.933	68.2	3.3603	5.0	279.0	19.2	396.9	9.68
20.6	21.918237174428373	19.742184338035486	10	18.83754475638282	21.262732581560314	4.83567	0.0	18.1	0.0	0.583	5.905	53.2	3.1523	24.0	666.0	20.2	388.22	11.45
29.0	30.278856078885127	26.304969897461206	10	27.532290633458288	31.48847524620844	0.05561	70.0	2.24	0.0	0.4	7.041	10.0	7.8278	5.0	358.0	14.8	371.58	4.74
11.0	14.033458647155847	12.900487333886723	10	11.780801580622143	14.452754340967381	7.36711	0.0	18.1	0.0	0.679	6.193	78.1	1.9356	24.0	666.0	20.2	96.73	21.52
7.0	7.1290150097206215	16.553596708335295	10	13.611371792390633	7.1533109553286	0.18337	0.0	27.74	0.0	0.609	5.414	98.3	1.7554	4.0	711.0	20.1	344.05	23.97
19.8	17.49778234681011	17.278776781113038	10	17.989804562548475	18.40705977966187	0.24522	0.0	9.9	0.0	0.544	5.782	71.7	4.0317	4.0	304.0	18.4	396.9	15.94
